resultId,raceId,driverId,grid,statusId,error_catagory,circuitId,turns,race_laps,full_throttle_percentage,driver_error_rate,constructor_error_rate,circuit_error_rate,label
21976,893,20,1,1,Finished,15,23,61,0.49,0.010050251,0.130612245,0.114678899,1
21977,893,4,7,1,Finished,15,23,61,0.49,0.011538462,0.072243346,0.114678899,1
21978,893,8,13,1,Finished,15,23,61,0.49,0.00896861,0.175324675,0.114678899,1
21979,893,3,2,1,Finished,15,23,61,0.49,0.004854369,0.073717949,0.114678899,1
21980,893,1,5,1,Finished,15,23,61,0.49,0.009615385,0.073717949,0.114678899,1
21981,893,13,6,1,Finished,15,23,61,0.49,0.019685039,0.072243346,0.114678899,1
21982,893,18,8,1,Finished,15,23,61,0.49,0.020661157,0.155893536,0.114678899,1
21983,893,815,14,1,Finished,15,23,61,0.49,0.02238806,0.155893536,0.114678899,1
21985,893,16,15,1,Finished,15,23,61,0.49,0.0234375,0.086614173,0.114678899,1
21986,893,813,18,1,Finished,15,23,61,0.49,0.020833333,0.131428571,0.114678899,0
21988,893,822,16,1,Finished,15,23,61,0.49,0.010204082,0.131428571,0.114678899,0
21990,893,17,4,34,Constructor,15,23,61,0.49,0.010869565,0.130612245,0.114678899,0
21995,893,814,17,3,Track,15,23,61,0.49,0.016949153,0.086614173,0.114678899,0
21996,893,154,3,63,Constructor,15,23,61,0.49,0.016129032,0.175324675,0.114678899,0
21997,893,817,9,3,Track,15,23,61,0.49,0.007751938,0.181415929,0.114678899,0
21998,894,20,1,1,Finished,35,18,55,0.62,0.010050251,0.130612245,0.138297872,1
21999,894,8,9,1,Finished,35,18,55,0.62,0.00896861,0.175324675,0.138297872,1
22000,894,154,3,1,Finished,35,18,55,0.62,0.016129032,0.175324675,0.138297872,1
22002,894,1,2,1,Finished,35,18,55,0.62,0.009615385,0.073717949,0.138297872,1
22003,894,4,5,1,Finished,35,18,55,0.62,0.011538462,0.072243346,0.138297872,1
22004,894,3,4,1,Finished,35,18,55,0.62,0.004854369,0.073717949,0.138297872,1
22005,894,18,11,1,Finished,35,18,55,0.62,0.020661157,0.155893536,0.138297872,1
22006,894,13,6,1,Finished,35,18,55,0.62,0.019685039,0.072243346,0.138297872,1
22007,894,815,10,1,Finished,35,18,55,0.62,0.02238806,0.155893536,0.138297872,1
22009,894,822,17,1,Finished,35,18,55,0.62,0.010204082,0.131428571,0.138297872,0
22010,894,813,18,1,Finished,35,18,55,0.62,0.020833333,0.131428571,0.138297872,0
22016,894,817,12,13,Finished,35,18,55,0.62,0.007751938,0.181415929,0.138297872,0
22017,894,16,14,4,Track,35,18,55,0.62,0.0234375,0.086614173,0.138297872,0
22018,894,17,13,4,Track,35,18,55,0.62,0.010869565,0.130612245,0.138297872,0
22019,894,814,15,20,Driver,35,18,55,0.62,0.016949153,0.086614173,0.138297872,0
22020,895,20,2,1,Finished,22,18,53,0.66,0.010050251,0.130612245,0.073359073,1
22021,895,17,1,1,Finished,22,18,53,0.66,0.010869565,0.130612245,0.073359073,1
22022,895,154,4,1,Finished,22,18,53,0.66,0.016129032,0.175324675,0.073359073,1
22023,895,4,8,1,Finished,22,18,53,0.66,0.011538462,0.072243346,0.073359073,1
22024,895,8,9,1,Finished,22,18,53,0.66,0.00896861,0.175324675,0.073359073,1
22027,895,3,6,1,Finished,22,18,53,0.66,0.004854369,0.073717949,0.073359073,1
22028,895,18,10,1,Finished,22,18,53,0.66,0.020661157,0.155893536,0.073359073,1
22029,895,13,5,1,Finished,22,18,53,0.66,0.019685039,0.072243346,0.073359073,1
22030,895,814,12,1,Finished,22,18,53,0.66,0.016949153,0.086614173,0.073359073,0
22032,895,817,16,11,Finished,22,18,53,0.66,0.007751938,0.181415929,0.073359073,0
22033,895,16,22,11,Finished,22,18,53,0.66,0.0234375,0.086614173,0.073359073,0
22034,895,815,11,11,Finished,22,18,53,0.66,0.02238806,0.155893536,0.073359073,0
22035,895,813,15,11,Finished,22,18,53,0.66,0.020833333,0.131428571,0.073359073,0
22036,895,822,13,11,Finished,22,18,53,0.66,0.010204082,0.131428571,0.073359073,0
22039,895,1,3,29,Constructor,22,18,53,0.66,0.009615385,0.073717949,0.073359073,0
22042,896,20,1,1,Finished,68,16,60,0.63,0.010050251,0.130612245,0.071428571,1
22043,896,3,2,1,Finished,68,16,60,0.63,0.004854369,0.073717949,0.071428571,1
22044,896,154,17,1,Finished,68,16,60,0.63,0.016129032,0.175324675,0.071428571,1
22045,896,13,5,1,Finished,68,16,60,0.63,0.019685039,0.072243346,0.071428571,1
22046,896,815,9,1,Finished,68,16,60,0.63,0.02238806,0.155893536,0.071428571,1
22047,896,1,3,1,Finished,68,16,60,0.63,0.009615385,0.073717949,0.071428571,1
22048,896,8,6,1,Finished,68,16,60,0.63,0.00896861,0.175324675,0.071428571,1
22049,896,814,12,1,Finished,68,16,60,0.63,0.016949153,0.086614173,0.071428571,1
22050,896,16,13,1,Finished,68,16,60,0.63,0.0234375,0.086614173,0.071428571,1
22051,896,817,11,1,Finished,68,16,60,0.63,0.007751938,0.181415929,0.071428571,1
22052,896,4,8,1,Finished,68,16,60,0.63,0.011538462,0.072243346,0.071428571,0
22053,896,813,18,1,Finished,68,16,60,0.63,0.020833333,0.131428571,0.071428571,0
22055,896,18,10,11,Finished,68,16,60,0.63,0.020661157,0.155893536,0.071428571,0
22057,896,822,15,11,Finished,68,16,60,0.63,0.010204082,0.131428571,0.071428571,0
22061,896,17,4,91,Constructor,68,16,60,0.63,0.010869565,0.130612245,0.071428571,0
22064,897,20,2,1,Finished,24,21,55,0.59,0.010050251,0.130612245,0.045918367,1
22065,897,17,1,1,Finished,24,21,55,0.59,0.010869565,0.130612245,0.045918367,1
22066,897,3,3,1,Finished,24,21,55,0.59,0.004854369,0.073717949,0.045918367,1
22067,897,154,6,1,Finished,24,21,55,0.59,0.016129032,0.175324675,0.045918367,1
22068,897,4,10,1,Finished,24,21,55,0.59,0.011538462,0.072243346,0.045918367,1
22069,897,814,11,1,Finished,24,21,55,0.59,0.016949153,0.086614173,0.045918367,1
22070,897,1,4,1,Finished,24,21,55,0.59,0.009615385,0.073717949,0.045918367,1
22071,897,13,7,1,Finished,24,21,55,0.59,0.019685039,0.072243346,0.045918367,1
22072,897,815,8,1,Finished,24,21,55,0.59,0.02238806,0.155893536,0.045918367,1
22073,897,16,17,1,Finished,24,21,55,0.59,0.0234375,0.086614173,0.045918367,1
22074,897,813,14,1,Finished,24,21,55,0.59,0.020833333,0.131428571,0.045918367,0
22075,897,18,12,1,Finished,24,21,55,0.59,0.020661157,0.155893536,0.045918367,0
22078,897,822,15,11,Finished,24,21,55,0.59,0.010204082,0.131428571,0.045918367,0
22079,897,817,9,11,Finished,24,21,55,0.59,0.007751938,0.181415929,0.045918367,0
22085,897,8,22,3,Track,24,21,55,0.59,0.00896861,0.175324675,0.045918367,0
22086,898,20,1,1,Finished,69,20,56,0.59,0.010050251,0.130612245,0.047619048,1
22087,898,154,3,1,Finished,69,20,56,0.59,0.016129032,0.175324675,0.047619048,1
22088,898,17,2,1,Finished,69,20,56,0.59,0.010869565,0.130612245,0.047619048,1
22089,898,1,5,1,Finished,69,20,56,0.59,0.009615385,0.073717949,0.047619048,1
22090,898,4,6,1,Finished,69,20,56,0.59,0.011538462,0.072243346,0.047619048,1
22092,898,815,7,1,Finished,69,20,56,0.59,0.02238806,0.155893536,0.047619048,1
22093,898,822,9,1,Finished,69,20,56,0.59,0.010204082,0.131428571,0.047619048,1
22094,898,3,12,1,Finished,69,20,56,0.59,0.004854369,0.073717949,0.047619048,1
22095,898,18,15,1,Finished,69,20,56,0.59,0.020661157,0.155893536,0.047619048,1
22096,898,817,10,1,Finished,69,20,56,0.59,0.007751938,0.181415929,0.047619048,0
22098,898,13,13,1,Finished,69,20,56,0.59,0.019685039,0.072243346,0.047619048,0
22100,898,5,8,1,Finished,69,20,56,0.59,0.017857143,0.175324675,0.047619048,0
22101,898,814,11,1,Finished,69,20,56,0.59,0.016949153,0.086614173,0.047619048,0
22102,898,813,17,11,Finished,69,20,56,0.59,0.020833333,0.131428571,0.047619048,0
22107,898,16,16,3,Track,69,20,56,0.59,0.0234375,0.086614173,0.047619048,0
22108,899,20,1,1,Finished,18,15,71,0.5,0.010050251,0.130612245,0.097643098,1
22109,899,17,4,1,Finished,18,15,71,0.5,0.010869565,0.130612245,0.097643098,1
22110,899,4,3,1,Finished,18,15,71,0.5,0.011538462,0.072243346,0.097643098,1
22111,899,18,14,1,Finished,18,15,71,0.5,0.020661157,0.155893536,0.097643098,1
22112,899,3,2,1,Finished,18,15,71,0.5,0.004854369,0.073717949,0.097643098,1
22113,899,815,19,1,Finished,18,15,71,0.5,0.02238806,0.155893536,0.097643098,1
22114,899,13,9,1,Finished,18,15,71,0.5,0.019685039,0.072243346,0.097643098,1
22116,899,1,5,1,Finished,18,15,71,0.5,0.009615385,0.073717949,0.097643098,1
22117,899,817,7,11,Finished,18,15,71,0.5,0.007751938,0.181415929,0.097643098,1
22118,899,814,12,11,Finished,18,15,71,0.5,0.016949153,0.086614173,0.097643098,0
22120,899,16,15,11,Finished,18,15,71,0.5,0.0234375,0.086614173,0.097643098,0
22121,899,5,11,11,Finished,18,15,71,0.5,0.017857143,0.175324675,0.097643098,0
22123,899,813,16,11,Finished,18,15,71,0.5,0.020833333,0.131428571,0.097643098,0
22128,899,822,13,3,Track,18,15,71,0.5,0.010204082,0.131428571,0.097643098,0
22129,899,154,6,5,Constructor,18,15,71,0.5,0.016129032,0.175324675,0.097643098,0
22130,900,3,3,1,Finished,1,16,58,0.77,0.004854369,0.073717949,0.126245847,1
22131,900,825,4,1,Finished,1,16,58,0.77,0.016393443,0.155893536,0.126245847,1
22132,900,18,10,1,Finished,1,16,58,0.77,0.020661157,0.155893536,0.126245847,1
22133,900,4,5,1,Finished,1,16,58,0.77,0.011538462,0.072243346,0.126245847,1
22134,900,822,15,1,Finished,1,16,58,0.77,0.010204082,0.131428571,0.126245847,1
22136,900,8,11,1,Finished,1,16,58,0.77,0.00896861,0.072243346,0.126245847,1
22138,900,826,8,1,Finished,1,16,58,0.77,0.013513514,0.181415929,0.126245847,1
22139,900,815,16,1,Finished,1,16,58,0.77,0.02238806,0.086614173,0.126245847,1
22140,900,16,13,11,Finished,1,16,58,0.77,0.0234375,0.14025974,0.126245847,0
22144,900,154,22,132,Constructor,1,16,58,0.77,0.016129032,0.175324675,0.126245847,0
22145,900,813,21,132,Constructor,1,16,58,0.77,0.020833333,0.175324675,0.126245847,0
22146,900,828,19,51,Constructor,1,16,58,0.77,0.013157895,0.178571429,0.126245847,0
22147,900,20,12,5,Constructor,1,16,58,0.77,0.010050251,0.130612245,0.126245847,0
22148,900,1,1,5,Constructor,1,16,58,0.77,0.009615385,0.073717949,0.126245847,0
22149,900,13,9,4,Track,1,16,58,0.77,0.019685039,0.131428571,0.126245847,0
22150,900,155,14,4,Track,1,16,58,0.77,0.013157895,0.178571429,0.126245847,0
22151,900,817,2,2,Team,1,16,58,0.77,0.007751938,0.130612245,0.126245847,0
22152,901,1,1,1,Finished,2,15,56,0.45,0.009615385,0.073717949,0.036184211,1
22153,901,3,3,1,Finished,2,15,56,0.45,0.004854369,0.073717949,0.036184211,1
22154,901,20,2,1,Finished,2,15,56,0.45,0.010050251,0.130612245,0.036184211,1
22155,901,4,4,1,Finished,2,15,56,0.45,0.011538462,0.072243346,0.036184211,1
22157,901,18,10,1,Finished,2,15,56,0.45,0.020661157,0.155893536,0.036184211,1
22158,901,13,13,1,Finished,2,15,56,0.45,0.019685039,0.131428571,0.036184211,1
22159,901,822,18,1,Finished,2,15,56,0.45,0.010204082,0.131428571,0.036184211,1
22160,901,825,8,11,Finished,2,15,56,0.45,0.016393443,0.155893536,0.036184211,1
22161,901,826,11,11,Finished,2,15,56,0.45,0.013513514,0.181415929,0.036184211,1
22162,901,154,15,11,Finished,2,15,56,0.45,0.016129032,0.175324675,0.036184211,0
22163,901,8,6,11,Finished,2,15,56,0.45,0.00896861,0.072243346,0.036184211,0
22164,901,155,20,11,Finished,2,15,56,0.45,0.013157895,0.178571429,0.036184211,0
22165,901,828,22,12,Finished,2,15,56,0.45,0.013157895,0.178571429,0.036184211,0
22167,901,817,5,39,Constructor,2,15,56,0.45,0.007751938,0.130612245,0.036184211,0
22169,901,16,17,10,Constructor,2,15,56,0.45,0.0234375,0.14025974,0.036184211,0
22172,901,813,16,5,Constructor,2,15,56,0.45,0.020833333,0.175324675,0.036184211,0
22173,901,815,14,54,Team,2,15,56,0.45,0.02238806,0.086614173,0.036184211,0
22174,902,1,2,1,Finished,3,15,57,0.72,0.009615385,0.073717949,0.028571429,1
22175,902,3,1,1,Finished,3,15,57,0.72,0.004854369,0.073717949,0.028571429,1
22176,902,815,4,1,Finished,3,15,57,0.72,0.02238806,0.086614173,0.028571429,1
22177,902,817,13,1,Finished,3,15,57,0.72,0.007751938,0.130612245,0.028571429,1
22179,902,20,10,1,Finished,3,15,57,0.72,0.010050251,0.130612245,0.028571429,1
22180,902,13,7,1,Finished,3,15,57,0.72,0.019685039,0.131428571,0.028571429,1
22181,902,822,3,1,Finished,3,15,57,0.72,0.010204082,0.131428571,0.028571429,1
22182,902,4,9,1,Finished,3,15,57,0.72,0.011538462,0.072243346,0.028571429,1
22183,902,8,5,1,Finished,3,15,57,0.72,0.00896861,0.072243346,0.028571429,1
22184,902,826,12,1,Finished,3,15,57,0.72,0.013513514,0.181415929,0.028571429,0
22185,902,154,16,1,Finished,3,15,57,0.72,0.016129032,0.175324675,0.028571429,0
22187,902,813,17,1,Finished,3,15,57,0.72,0.020833333,0.175324675,0.028571429,0
22188,902,155,18,1,Finished,3,15,57,0.72,0.013157895,0.178571429,0.028571429,0
22190,902,18,6,8,Constructor,3,15,57,0.72,0.020661157,0.155893536,0.028571429,0
22191,902,825,8,8,Constructor,3,15,57,0.72,0.016393443,0.155893536,0.028571429,0
22193,902,828,20,31,Constructor,3,15,57,0.72,0.013157895,0.178571429,0.028571429,0
22195,902,16,22,4,Track,3,15,57,0.72,0.0234375,0.14025974,0.028571429,0
22196,903,1,1,1,Finished,17,16,56,0.54,0.009615385,0.073717949,0.046357616,1
22197,903,3,4,1,Finished,17,16,56,0.54,0.004854369,0.073717949,0.046357616,1
22198,903,4,5,1,Finished,17,16,56,0.54,0.011538462,0.072243346,0.046357616,1
22199,903,817,2,1,Finished,17,16,56,0.54,0.007751938,0.130612245,0.046357616,1
22200,903,20,3,1,Finished,17,16,56,0.54,0.010050251,0.130612245,0.046357616,1
22202,903,822,7,1,Finished,17,16,56,0.54,0.010204082,0.131428571,0.046357616,1
22203,903,8,11,1,Finished,17,16,56,0.54,0.00896861,0.072243346,0.046357616,1
22204,903,815,16,1,Finished,17,16,56,0.54,0.02238806,0.086614173,0.046357616,1
22205,903,826,13,11,Finished,17,16,56,0.54,0.013513514,0.181415929,0.046357616,1
22206,903,18,12,11,Finished,17,16,56,0.54,0.020661157,0.155893536,0.046357616,0
22208,903,825,15,11,Finished,17,16,56,0.54,0.016393443,0.155893536,0.046357616,0
22209,903,813,22,11,Finished,17,16,56,0.54,0.020833333,0.175324675,0.046357616,0
22210,903,13,6,11,Finished,17,16,56,0.54,0.019685039,0.131428571,0.046357616,0
22213,903,155,18,11,Finished,17,16,56,0.54,0.013157895,0.178571429,0.046357616,0
22215,903,828,20,12,Finished,17,16,56,0.54,0.013157895,0.178571429,0.046357616,0
22216,903,154,10,6,Constructor,17,16,56,0.54,0.016129032,0.175324675,0.046357616,0
22217,903,16,14,5,Constructor,17,16,56,0.54,0.0234375,0.14025974,0.046357616,0
22218,904,1,1,1,Finished,4,16,66,0.72,0.009615385,0.073717949,0.069536424,1
22219,904,3,2,1,Finished,4,16,66,0.72,0.004854369,0.073717949,0.069536424,1
22220,904,817,3,1,Finished,4,16,66,0.72,0.007751938,0.130612245,0.069536424,1
22221,904,20,15,1,Finished,4,16,66,0.72,0.010050251,0.130612245,0.069536424,1
22222,904,822,4,1,Finished,4,16,66,0.72,0.010204082,0.131428571,0.069536424,1
22223,904,4,7,1,Finished,4,16,66,0.72,0.011538462,0.072243346,0.069536424,1
22224,904,8,6,11,Finished,4,16,66,0.72,0.00896861,0.072243346,0.069536424,1
22225,904,154,5,11,Finished,4,16,66,0.72,0.016129032,0.175324675,0.069536424,1
22226,904,815,11,11,Finished,4,16,66,0.72,0.02238806,0.086614173,0.069536424,1
22228,904,18,8,11,Finished,4,16,66,0.72,0.020661157,0.155893536,0.069536424,0
22229,904,825,14,11,Finished,4,16,66,0.72,0.016393443,0.155893536,0.069536424,0
22230,904,13,9,11,Finished,4,16,66,0.72,0.019685039,0.131428571,0.069536424,0
22231,904,826,12,11,Finished,4,16,66,0.72,0.013513514,0.181415929,0.069536424,0
22232,904,813,22,11,Finished,4,16,66,0.72,0.020833333,0.175324675,0.069536424,0
22234,904,16,16,11,Finished,4,16,66,0.72,0.0234375,0.14025974,0.069536424,0
22237,904,828,19,12,Finished,4,16,66,0.72,0.013157895,0.178571429,0.069536424,0
22238,904,155,20,23,Constructor,4,16,66,0.72,0.013157895,0.178571429,0.069536424,0
22240,905,3,1,1,Finished,6,19,78,0.34,0.004854369,0.073717949,0.160535117,1
22241,905,1,2,1,Finished,6,19,78,0.34,0.009615385,0.073717949,0.160535117,1
22242,905,817,3,1,Finished,6,19,78,0.34,0.007751938,0.130612245,0.160535117,1
22243,905,4,5,1,Finished,6,19,78,0.34,0.011538462,0.072243346,0.160535117,1
22245,905,18,12,11,Finished,6,19,78,0.34,0.020661157,0.155893536,0.160535117,1
22246,905,13,16,11,Finished,6,19,78,0.34,0.019685039,0.131428571,0.160535117,1
22247,905,154,14,11,Finished,6,19,78,0.34,0.016129032,0.175324675,0.160535117,1
22249,905,825,8,11,Finished,6,19,78,0.34,0.016393443,0.155893536,0.160535117,1
22250,905,828,22,11,Finished,6,19,78,0.34,0.013157895,0.178571429,0.160535117,0
22251,905,8,6,11,Finished,6,19,78,0.34,0.00896861,0.072243346,0.160535117,0
22252,905,155,20,12,Finished,6,19,78,0.34,0.013157895,0.178571429,0.160535117,0
22255,905,822,13,5,Constructor,6,19,78,0.34,0.010204082,0.131428571,0.160535117,0
22257,905,16,18,3,Track,6,19,78,0.34,0.0234375,0.14025974,0.160535117,0
22258,905,826,9,26,Constructor,6,19,78,0.34,0.013513514,0.181415929,0.160535117,0
22259,905,20,4,101,Constructor,6,19,78,0.34,0.010050251,0.130612245,0.160535117,0
22260,905,815,10,4,Track,6,19,78,0.34,0.02238806,0.086614173,0.160535117,0
22261,905,813,15,54,Team,6,19,78,0.34,0.020833333,0.175324675,0.160535117,0
22262,906,817,6,1,Finished,7,14,70,0.76,0.007751938,0.130612245,0.106382979,1
22263,906,3,1,1,Finished,7,14,70,0.76,0.004854369,0.073717949,0.106382979,1
22264,906,20,3,1,Finished,7,14,70,0.76,0.010050251,0.130612245,0.106382979,1
22265,906,18,9,1,Finished,7,14,70,0.76,0.020661157,0.155893536,0.106382979,1
22267,906,4,7,1,Finished,7,14,70,0.76,0.011538462,0.072243346,0.106382979,1
22268,906,822,4,1,Finished,7,14,70,0.76,0.010204082,0.131428571,0.106382979,1
22270,906,825,12,1,Finished,7,14,70,0.76,0.016393443,0.155893536,0.106382979,1
22271,906,8,10,1,Finished,7,14,70,0.76,0.00896861,0.072243346,0.106382979,1
22272,906,815,13,4,Track,7,14,70,0.76,0.02238806,0.086614173,0.106382979,0
22273,906,13,5,4,Track,7,14,70,0.76,0.019685039,0.131428571,0.106382979,0
22274,906,16,16,11,Finished,7,14,70,0.76,0.0234375,0.14025974,0.106382979,0
22276,906,154,14,65,Constructor,7,14,70,0.76,0.016129032,0.175324675,0.106382979,0
22277,906,826,15,79,Constructor,7,14,70,0.76,0.013513514,0.181415929,0.106382979,0
22278,906,1,2,23,Constructor,7,14,70,0.76,0.009615385,0.073717949,0.106382979,0
22279,906,155,21,22,Constructor,7,14,70,0.76,0.013157895,0.178571429,0.106382979,0
22280,906,813,17,131,Constructor,7,14,70,0.76,0.020833333,0.175324675,0.106382979,0
22281,906,828,20,101,Constructor,7,14,70,0.76,0.013157895,0.178571429,0.106382979,0
22284,907,3,3,1,Finished,70,10,71,0.79,0.004854369,0.073717949,0.023809524,1
22285,907,1,9,1,Finished,70,10,71,0.79,0.009615385,0.073717949,0.023809524,1
22286,907,822,2,1,Finished,70,10,71,0.79,0.010204082,0.131428571,0.023809524,1
22287,907,13,1,1,Finished,70,10,71,0.79,0.019685039,0.131428571,0.023809524,1
22288,907,4,4,1,Finished,70,10,71,0.79,0.011538462,0.072243346,0.023809524,1
22289,907,815,15,1,Finished,70,10,71,0.79,0.02238806,0.086614173,0.023809524,1
22290,907,825,6,1,Finished,70,10,71,0.79,0.016393443,0.155893536,0.023809524,1
22291,907,817,5,1,Finished,70,10,71,0.79,0.007751938,0.130612245,0.023809524,1
22293,907,8,8,1,Finished,70,10,71,0.79,0.00896861,0.072243346,0.023809524,1
22294,907,18,11,1,Finished,70,10,71,0.79,0.020661157,0.155893536,0.023809524,0
22295,907,813,13,11,Finished,70,10,71,0.79,0.020833333,0.175324675,0.023809524,0
22296,907,16,16,11,Finished,70,10,71,0.79,0.0234375,0.14025974,0.023809524,0
22297,907,154,22,11,Finished,70,10,71,0.79,0.016129032,0.175324675,0.023809524,0
22299,907,155,19,12,Finished,70,10,71,0.79,0.013157895,0.178571429,0.023809524,0
22301,907,828,20,12,Finished,70,10,71,0.79,0.013157895,0.178571429,0.023809524,0
22304,907,20,12,10,Constructor,70,10,71,0.79,0.010050251,0.130612245,0.023809524,0
22305,907,826,7,22,Constructor,70,10,71,0.79,0.013513514,0.181415929,0.023809524,0
22306,908,1,6,1,Finished,9,18,52,0.7,0.009615385,0.073717949,0.066225166,1
22307,908,822,14,1,Finished,9,18,52,0.7,0.010204082,0.131428571,0.066225166,1
22308,908,817,8,1,Finished,9,18,52,0.7,0.007751938,0.130612245,0.066225166,1
22309,908,18,3,1,Finished,9,18,52,0.7,0.020661157,0.155893536,0.066225166,1
22310,908,20,2,1,Finished,9,18,52,0.7,0.010050251,0.130612245,0.066225166,1
22311,908,4,16,1,Finished,9,18,52,0.7,0.011538462,0.072243346,0.066225166,1
22312,908,825,5,1,Finished,9,18,52,0.7,0.016393443,0.155893536,0.066225166,1
22314,908,826,9,1,Finished,9,18,52,0.7,0.013513514,0.181415929,0.066225166,1
22316,908,815,7,11,Finished,9,18,52,0.7,0.02238806,0.086614173,0.066225166,0
22317,908,154,11,11,Finished,9,18,52,0.7,0.016129032,0.175324675,0.066225166,0
22318,908,16,13,11,Finished,9,18,52,0.7,0.0234375,0.14025974,0.066225166,0
22320,908,155,22,12,Finished,9,18,52,0.7,0.013157895,0.178571429,0.066225166,0
22322,908,813,20,13,Finished,9,18,52,0.7,0.020833333,0.175324675,0.066225166,0
22323,908,3,1,6,Constructor,9,18,52,0.7,0.004854369,0.073717949,0.066225166,0
22324,908,828,21,22,Constructor,9,18,52,0.7,0.013157895,0.178571429,0.066225166,0
22326,908,13,15,4,Track,9,18,52,0.7,0.019685039,0.131428571,0.066225166,0
22327,908,8,18,4,Track,9,18,52,0.7,0.00896861,0.072243346,0.066225166,0
22328,909,3,1,1,Finished,10,17,67,0.535,0.004854369,0.073717949,0.034482759,1
22329,909,822,2,1,Finished,10,17,67,0.535,0.010204082,0.131428571,0.034482759,1
22330,909,1,20,1,Finished,10,17,67,0.535,0.009615385,0.073717949,0.034482759,1
22331,909,20,6,1,Finished,10,17,67,0.535,0.010050251,0.130612245,0.034482759,1
22332,909,4,7,1,Finished,10,17,67,0.535,0.011538462,0.072243346,0.034482759,1
22333,909,817,5,1,Finished,10,17,67,0.535,0.007751938,0.130612245,0.034482759,1
22335,909,18,11,1,Finished,10,17,67,0.535,0.020661157,0.155893536,0.034482759,1
22336,909,825,4,11,Finished,10,17,67,0.535,0.016393443,0.155893536,0.034482759,1
22337,909,815,10,11,Finished,10,17,67,0.535,0.02238806,0.086614173,0.034482759,1
22338,909,8,12,11,Finished,10,17,67,0.535,0.00896861,0.072243346,0.034482759,0
22339,909,813,18,11,Finished,10,17,67,0.535,0.020833333,0.175324675,0.034482759,0
22343,909,155,19,12,Finished,10,17,67,0.535,0.013157895,0.178571429,0.034482759,0
22345,909,828,22,12,Finished,10,17,67,0.535,0.013157895,0.178571429,0.034482759,0
22346,909,16,15,23,Constructor,10,17,67,0.535,0.0234375,0.14025974,0.034482759,0
22347,909,826,8,44,Constructor,10,17,67,0.535,0.013513514,0.181415929,0.034482759,0
22348,909,154,14,47,Constructor,10,17,67,0.535,0.016129032,0.175324675,0.034482759,0
22349,909,13,3,4,Track,10,17,67,0.535,0.019685039,0.131428571,0.034482759,0
22350,910,817,4,1,Finished,11,14,70,0.5,0.007751938,0.130612245,0.043046358,1
22351,910,4,5,1,Finished,11,14,70,0.5,0.011538462,0.072243346,0.043046358,1
22352,910,1,22,1,Finished,11,14,70,0.5,0.009615385,0.073717949,0.043046358,1
22353,910,3,1,1,Finished,11,14,70,0.5,0.004854369,0.073717949,0.043046358,1
22354,910,13,6,1,Finished,11,14,70,0.5,0.019685039,0.131428571,0.043046358,1
22355,910,8,16,1,Finished,11,14,70,0.5,0.00896861,0.072243346,0.043046358,1
22356,910,20,2,1,Finished,11,14,70,0.5,0.010050251,0.130612245,0.043046358,1
22357,910,822,3,1,Finished,11,14,70,0.5,0.010204082,0.131428571,0.043046358,1
22359,910,18,7,1,Finished,11,14,70,0.5,0.020661157,0.155893536,0.043046358,1
22360,910,16,11,1,Finished,11,14,70,0.5,0.0234375,0.14025974,0.043046358,0
22361,910,825,21,1,Finished,11,14,70,0.5,0.016393443,0.155893536,0.043046358,0
22362,910,813,20,1,Finished,11,14,70,0.5,0.020833333,0.175324675,0.043046358,0
22363,910,826,10,11,Finished,11,14,70,0.5,0.013513514,0.181415929,0.043046358,0
22367,910,155,17,31,Constructor,11,14,70,0.5,0.013157895,0.178571429,0.043046358,0
22368,910,815,12,3,Track,11,14,70,0.5,0.02238806,0.086614173,0.043046358,0
22370,910,154,14,3,Track,11,14,70,0.5,0.016129032,0.175324675,0.043046358,0
22371,910,828,19,3,Track,11,14,70,0.5,0.013157895,0.178571429,0.043046358,0
22373,911,817,5,1,Finished,13,19,44,0.7,0.007751938,0.130612245,0.103571429,1
22374,911,3,1,1,Finished,13,19,44,0.7,0.004854369,0.073717949,0.103571429,1
22375,911,822,6,1,Finished,13,19,44,0.7,0.010204082,0.131428571,0.103571429,1
22376,911,8,8,1,Finished,13,19,44,0.7,0.00896861,0.072243346,0.103571429,1
22377,911,20,3,1,Finished,13,19,44,0.7,0.010050251,0.130612245,0.103571429,1
22378,911,18,10,1,Finished,13,19,44,0.7,0.020661157,0.155893536,0.103571429,1
22379,911,4,4,1,Finished,13,19,44,0.7,0.011538462,0.072243346,0.103571429,1
22380,911,815,13,1,Finished,13,19,44,0.7,0.02238806,0.086614173,0.103571429,1
22381,911,826,11,1,Finished,13,19,44,0.7,0.013513514,0.181415929,0.103571429,1
22384,911,825,7,1,Finished,13,19,44,0.7,0.016393443,0.155893536,0.103571429,0
22385,911,13,9,1,Finished,13,19,44,0.7,0.019685039,0.131428571,0.103571429,0
22386,911,16,14,1,Finished,13,19,44,0.7,0.0234375,0.14025974,0.103571429,0
22389,911,828,22,11,Finished,13,19,44,0.7,0.013157895,0.178571429,0.103571429,0
22391,911,1,2,31,Constructor,13,19,44,0.7,0.009615385,0.073717949,0.103571429,0
22392,911,154,15,31,Constructor,13,19,44,0.7,0.016129032,0.175324675,0.103571429,0
22393,911,813,17,26,Constructor,13,19,44,0.7,0.020833333,0.175324675,0.103571429,0
22395,912,1,1,1,Finished,14,11,53,0.84,0.009615385,0.073717949,0.043046358,1
