resultId,raceId,driverId,constructorId,grid,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,label
356,35,15,7,2,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
357,35,17,9,12,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
358,35,2,2,8,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
359,35,9,2,13,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
360,35,3,3,18,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
361,35,18,11,17,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
362,35,7,5,9,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
363,35,22,11,15,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
364,35,16,10,20,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
366,35,21,10,19,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
367,35,12,4,11,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
368,35,14,9,14,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
369,36,8,6,1,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
370,36,4,1,2,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
371,36,1,1,4,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
372,36,2,2,3,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
373,36,21,4,6,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
374,36,13,6,22,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
375,36,3,3,12,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
376,36,23,7,9,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
377,36,15,7,8,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
378,36,5,4,13,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
379,36,22,11,16,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
380,36,11,8,10,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
381,36,17,9,7,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
382,36,24,5,19,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
383,36,18,11,14,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
385,36,16,12,20,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
387,36,14,9,18,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
388,36,9,2,5,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
389,36,26,5,17,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
390,36,27,12,21,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,0
391,37,4,1,2,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
392,37,1,1,4,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
393,37,8,6,3,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
394,37,2,2,5,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
395,37,13,6,1,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
396,37,21,4,12,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
397,37,15,7,8,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
398,37,5,4,11,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
400,37,17,9,10,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,1
401,37,22,11,22,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
402,37,18,11,15,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
403,37,11,8,14,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
404,37,26,5,17,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
405,37,23,7,9,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
407,37,24,5,16,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
408,37,9,2,7,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
409,37,3,3,6,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
410,37,14,9,13,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
411,37,27,12,20,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
412,37,16,12,21,2,15,5.543,56,310.408,329,2,0.45,1029,5,40,0
413,38,13,6,1,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
414,38,1,1,2,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
415,38,8,6,3,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
416,38,2,2,5,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
417,38,4,1,4,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
418,38,9,2,6,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
419,38,15,7,9,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
420,38,21,4,7,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
421,38,5,4,12,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
422,38,3,3,10,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,1
424,38,23,7,14,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
425,38,22,11,15,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
426,38,27,12,22,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
427,38,16,12,20,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
429,38,17,9,8,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
430,38,14,9,21,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
431,38,11,8,17,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
432,38,24,5,18,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
433,38,18,11,16,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
434,38,26,5,19,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
435,39,13,6,1,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
436,39,1,1,4,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
437,39,4,1,2,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
438,39,9,2,5,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
439,39,14,9,9,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
440,39,3,3,11,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
441,39,5,4,8,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
442,39,11,8,13,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
443,39,21,4,10,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
444,39,22,11,12,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
446,39,18,11,14,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
447,39,16,12,20,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
448,39,27,12,21,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
449,39,2,2,7,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
450,39,23,7,17,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
451,39,24,5,16,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
452,39,26,5,22,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
453,39,8,6,3,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
454,39,15,7,6,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
455,39,17,9,19,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
457,40,4,1,1,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
458,40,1,1,2,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
459,40,13,6,3,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
460,40,21,4,4,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
461,40,9,2,8,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
462,40,2,2,7,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
464,40,8,6,16,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
465,40,26,5,18,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
466,40,22,11,9,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
467,40,18,11,10,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
468,40,3,3,5,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
469,40,5,4,15,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
470,40,14,9,13,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
471,40,15,7,14,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
472,40,23,7,20,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
473,40,11,8,21,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
475,40,27,12,22,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
476,40,16,12,19,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
477,40,17,9,6,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
478,40,24,5,12,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
479,41,1,1,1,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
480,41,2,2,3,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
482,41,5,4,22,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
483,41,8,6,4,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
484,41,11,8,11,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
485,41,4,1,2,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
486,41,23,7,18,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
487,41,17,9,6,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
488,41,3,3,7,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
490,41,22,11,13,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
491,41,15,7,10,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
492,41,24,5,12,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
493,41,27,12,21,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
494,41,14,9,14,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
495,41,9,2,8,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
496,41,16,12,20,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
497,41,26,5,16,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
498,41,18,11,15,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
499,41,13,6,5,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
500,41,21,4,9,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
501,42,1,1,1,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
502,42,4,1,2,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
503,42,13,6,3,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
504,42,8,6,4,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
505,42,5,4,6,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
506,42,15,7,8,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
507,42,17,9,9,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
508,42,20,2,7,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
509,42,21,4,10,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
512,42,18,11,13,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
513,42,26,5,20,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
514,42,16,12,21,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
515,42,27,12,22,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
516,42,3,3,14,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
517,42,24,5,19,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
518,42,2,2,5,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
519,42,11,8,18,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
520,42,14,9,11,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
521,42,22,11,15,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
522,42,23,7,12,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
523,43,8,6,3,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
524,43,13,6,1,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
525,43,1,1,2,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
526,43,9,2,4,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
527,43,2,2,7,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
528,43,21,4,5,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
529,43,4,1,10,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
530,43,18,11,12,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
531,43,3,3,9,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
532,43,23,7,11,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
533,43,22,11,13,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
534,43,17,9,14,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
535,43,14,9,16,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
537,43,5,4,6,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
538,43,11,8,22,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
539,43,16,12,21,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
540,43,26,5,15,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
541,43,27,12,20,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
543,43,15,7,8,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
544,43,24,5,17,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
545,44,8,6,2,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
546,44,4,1,3,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
547,44,1,1,1,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
548,44,9,2,5,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
549,44,13,6,4,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
550,44,2,2,9,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
551,44,5,4,7,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
552,44,21,4,8,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
553,44,22,11,14,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
554,44,18,11,18,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
555,44,14,9,12,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
556,44,3,3,17,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
558,44,11,8,21,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
559,44,27,12,22,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
560,44,24,5,16,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
561,44,15,7,10,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
563,44,26,5,15,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
564,44,23,7,6,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
565,44,16,12,20,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
566,44,17,9,11,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
567,45,4,1,2,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
568,45,13,6,3,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
569,45,17,9,6,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
571,45,14,9,20,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
572,45,2,2,4,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
573,45,9,2,5,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
574,45,5,4,7,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
575,45,1,1,10,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
576,45,21,4,13,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
577,45,22,11,14,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
579,45,15,7,8,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
580,45,8,6,1,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
581,45,11,8,16,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
582,45,23,7,9,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
584,45,18,11,17,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
585,45,16,12,21,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
586,45,3,3,11,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
587,45,26,5,18,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
588,45,24,5,19,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
589,46,1,1,1,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
590,46,8,6,3,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
591,46,2,2,2,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
592,46,4,1,6,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
593,46,9,2,7,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
594,46,23,7,5,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
595,46,3,3,4,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
596,46,5,4,11,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
597,46,17,9,9,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
598,46,15,7,8,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
599,46,14,9,10,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
600,46,21,4,13,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
601,46,13,6,14,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
603,46,11,8,19,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
604,46,20,5,20,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
605,46,16,12,21,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
606,46,22,11,18,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
607,46,24,5,16,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
609,46,18,11,17,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
610,46,29,12,22,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
611,47,13,6,1,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
612,47,8,6,3,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
613,47,4,1,4,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
614,47,2,2,6,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
615,47,1,1,2,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
616,47,5,4,7,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
617,47,3,3,8,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
618,47,9,2,5,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
619,47,21,4,10,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
620,47,14,9,13,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
622,47,23,7,16,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
623,47,18,11,21,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
625,47,24,5,15,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
626,47,15,7,9,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
627,47,22,11,22,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
628,47,11,8,17,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
629,47,20,5,18,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
630,47,29,12,20,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
631,47,16,12,19,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
632,47,17,9,12,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
633,48,4,1,1,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
634,48,1,1,2,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
635,48,8,6,5,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
636,48,2,2,4,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
637,48,9,2,6,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
638,48,3,3,8,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
639,48,5,4,7,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
640,48,18,11,10,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
641,48,17,9,11,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
642,48,22,11,12,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
643,48,15,7,9,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
644,48,21,4,15,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
647,48,23,7,18,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
648,48,11,8,17,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
649,48,24,5,19,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
650,48,20,5,16,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
651,48,16,12,21,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
652,48,29,12,22,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
653,48,13,6,3,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
654,48,14,9,20,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
655,49,8,6,1,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
656,49,13,6,2,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
657,49,4,1,3,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
658,49,1,1,4,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
659,49,2,2,6,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
660,49,3,3,5,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
661,49,17,9,7,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
662,49,5,4,9,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
663,49,9,2,14,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
664,49,23,7,10,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
665,49,15,7,8,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
666,49,24,5,13,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
667,49,22,11,17,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
668,49,16,12,19,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
669,49,11,8,18,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
671,49,29,12,21,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
672,49,18,11,12,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
674,49,14,9,11,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
675,49,20,5,16,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
676,49,21,4,22,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
677,50,1,1,1,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
678,50,5,4,11,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
679,50,8,6,3,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
680,50,14,9,12,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
681,50,21,4,10,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
682,50,13,6,4,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
683,50,9,2,9,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
684,50,16,12,20,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
685,50,24,5,14,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
686,50,22,11,17,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,1
687,50,18,11,6,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
688,50,29,12,22,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
689,50,15,7,13,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
690,50,2,2,5,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
691,50,11,8,21,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
692,50,23,7,15,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
694,50,3,3,16,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
695,50,20,5,8,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
696,50,17,9,7,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
697,50,4,1,2,16,16,4.563,67,305.416,310,0,0.6,1445,3,44,0
699,51,8,6,2,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
700,51,4,1,4,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
701,51,13,6,3,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
702,51,20,5,17,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
703,51,18,11,10,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
704,51,24,5,11,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
705,51,2,2,8,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
706,51,14,9,5,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
707,51,5,4,13,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
708,51,17,9,7,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
709,51,21,4,18,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
711,51,15,7,12,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
712,51,11,8,20,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
713,51,22,11,16,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
714,51,3,3,15,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
715,51,29,12,22,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
716,51,9,2,9,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
717,51,1,1,1,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
718,51,23,7,6,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
719,51,16,12,21,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
721,52,8,6,3,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
722,52,13,6,1,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
