driverId,constructorId,year,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,prev_year_1_lap,prev_year_2_lap,prev_year_3_lap,prev_year_4_lap,fastestLapTime
4,4,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
6,3,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
5,1,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
1,1,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
67,5,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
12,4,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
21,10,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
16,10,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
7,5,2009,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92000,90900,101400,93100,90500
18,23,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
15,7,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
20,9,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
22,23,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
10,7,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
3,3,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
17,9,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
9,2,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
8,6,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
4,4,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
2,2,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
6,3,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
1,1,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
5,1,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
7,5,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
13,6,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
12,4,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
21,10,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
16,10,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
67,5,2009,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,100300,101500,102800,103600,99500
20,9,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
4,4,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
17,9,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
22,23,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
18,23,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
15,7,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
3,3,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
8,6,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
1,1,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
67,5,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
2,2,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
5,1,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
13,6,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
10,7,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
6,3,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
7,5,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
12,4,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
9,2,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
16,10,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
21,10,2009,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,159600,111800,105400,97400,120300
15,7,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
10,7,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
20,9,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
18,23,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
1,1,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
22,23,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
4,4,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
13,6,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
3,3,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
8,6,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
5,1,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
6,3,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
9,2,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
2,2,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
12,4,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
16,10,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
67,5,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
21,10,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
17,9,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
7,5,2009,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96100,97200,98300,97500,96500
18,23,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
20,9,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
22,23,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
13,6,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
17,9,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
10,7,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
15,7,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
4,4,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
3,3,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
9,2,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
6,3,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
12,4,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
2,2,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
1,1,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
67,5,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
8,6,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
7,5,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
5,1,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
16,10,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
21,10,2009,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86900,86300,82400,80900,88700
18,23,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
8,6,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
22,23,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
20,9,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
13,6,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
3,3,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
5,1,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
17,9,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
4,4,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
6,3,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
67,5,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
12,4,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
21,10,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
7,5,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
16,10,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
1,1,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
2,2,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
9,2,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
15,7,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
10,7,2009,6,19,3.337,78,260.286,290,1,0.34,669,3,47,102100,79000,79100,82000,78600
20,9,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
18,23,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
22,23,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
17,9,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
15,7,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
8,6,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
13,6,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
4,4,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
3,3,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
9,2,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
2,2,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
6,3,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
10,7,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
5,1,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
16,10,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
1,1,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
12,4,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
67,5,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
21,10,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
7,5,2009,5,14,5.338,58,309.396,321.4,2,0.69,1200,3,46,88800,91000,92300,89400,94100
20,9,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
22,23,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
17,9,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
15,7,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
6,3,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
18,23,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
3,3,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
10,7,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
8,6,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
4,4,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
13,6,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
9,2,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
5,1,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
12,4,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
2,2,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
21,10,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
7,5,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
16,10,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
1,1,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
67,5,2009,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,85000,87200,86500,83500
4,4,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
20,9,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
17,9,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
1,1,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
3,3,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
5,1,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
8,6,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
18,23,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
6,3,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
13,6,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
67,5,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
15,7,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
22,23,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
10,7,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
12,4,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
2,2,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
21,10,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
16,10,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
9,2,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
153,5,2009,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84200,86700,99000,86000,83500
1,1,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
16,10,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
8,6,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
5,1,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
22,23,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
18,23,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
24,10,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
4,4,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
20,9,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
17,9,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
15,7,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
154,4,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
9,2,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
21,6,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
2,2,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
10,7,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
6,3,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
3,3,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
67,5,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
153,5,2009,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,97300,85500,86500,85200,87800
22,23,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
17,9,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
16,10,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
15,7,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
8,6,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
67,5,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
3,3,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
9,2,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
6,3,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
4,4,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
155,7,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
153,5,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
154,4,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
18,23,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
24,10,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
20,9,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
5,1,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
1,1,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
2,2,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
21,6,2009,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,75900,122700,76800,75800,75100
20,9,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
13,6,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
4,6,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
1,1,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
3,131,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
17,9,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
30,131,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
18,1,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
9,4,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
16,10,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
22,3,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
24,10,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
807,3,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
37,15,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
67,5,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
155,15,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
808,4,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
153,5,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
10,166,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
15,205,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
5,205,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
810,166,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
811,164,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
812,164,2010,3,15,5.412,57,308.238,329.6,2,0.72,1205,2,56,96500,96100,97200,98300,129400
20,9,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
17,9,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
4,6,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
18,1,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
13,6,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
3,131,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
30,131,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
22,3,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
9,4,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
16,10,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
1,1,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
67,5,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
24,10,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
37,15,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
807,3,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
155,15,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
153,5,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
808,4,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
5,205,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
15,205,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
10,166,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
810,166,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
811,164,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
812,164,2010,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90500,92000,90900,101400,147300
17,9,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
3,131,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
20,9,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
16,10,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
807,3,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
9,4,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
22,3,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
30,131,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
155,15,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
24,10,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
808,4,2010,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,99500,100300,101500,102800,106400
